"AGE","AGE_less_than_35","AGE_35_44","AGE_45_54","AGE_55_64","AGE_65_74","AGE_75_plus","HHSEX","RACE_white_non_hispanic","RACE_black_african_american","RACE_hispanic","RACE_other","EDCL_no_HS","EDCL_HS_GED","EDCL_some_college","EDCL_college_degree","LF","ASSET","FIN","CHECKING","SAVING","CALL","STOCKS","HSTOCKS","THRIFT","IRAKH","DEBT","SAVED","INCOME","NWCAT","NETWORTH","YESFINRISK","NOFINRISK","SAVRES1","SAVRES2","SAVRES3","SAVRES4","SAVRES5","SAVRES6","SAVRES7","SAVRES8","KNOWL_not_knowledgeable","KNOWL_no_knowledge","KNOWL_somewhat_knowledgeable","KNOWL_very_knowledgeable","FINLIT_0","FINLIT_1","FINLIT_2","FINLIT_3","OCCAT2_managerial_professional","OCCAT2_technical_sales_services","OCCAT2_other_manual_labor","OCCAT2_not_working"
75,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,40889500,22314000,19000,0,0,14030000,1,0,1050000,0,1,1941317.6353,5,40889500,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0
52,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,1,3435200,2877200,7100,308100,0,50000,1,1438000,860000,0,1,306978.95792,5,3435200,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0
52,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,1,3418200,2859200,7100,308100,0,50000,1,1420000,860000,0,1,306978.95792,5,3418200,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0
52,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,1,3388200,2831200,7100,308100,0,50000,1,1392000,860000,0,1,308059.86974,5,3388200,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0
52,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,1,3449200,2890200,7100,308100,0,50000,1,1451000,860000,0,1,306978.95792,5,3449200,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0
52,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,1,3405200,2848200,7100,308100,0,50000,1,1409000,860000,0,1,308059.86974,5,3405200,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0
62,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,116700,1000,1000,0,0,0,0,0,0,33800,0,57288.326653,2,82900,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1
62,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,112800,1000,1000,0,0,0,0,0,0,33700,0,57288.326653,2,79100,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1
62,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,113500,1000,1000,0,0,0,0,0,0,33400,0,57288.326653,2,80100,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1
62,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,111900,1000,1000,0,0,0,0,0,0,33400,0,57288.326653,2,78500,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1
62,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,112200,1000,1000,0,0,0,0,0,0,33750,0,57288.326653,2,78450,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1
63,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,1,2556000,1598000,20000,0,200000,133000,1,545000,0,165000,1,324273.54709,5,2391000,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0
63,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,1,2574000,1617000,20000,0,200000,134000,1,563000,0,152690,1,324273.54709,5,2421310,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0
63,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,1,4466000,3508000,20000,0,200000,124000,1,2320000,0,150000,1,324273.54709,5,4316000,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0
63,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,1,2118000,1161000,20000,0,200000,134000,1,267000,0,160300,1,324273.54709,5,1957700,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0
63,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,1,3842000,2884000,20000,0,200000,134000,1,2020000,0,150000,1,324273.54709,5,3692000,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0
57,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,1,87236000,11540000,120000,450000,0,5000000,1,1970000,3000000,780000,1,3480536.0721,5,86456000,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0
57,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,1,86335000,10640000,120000,450000,0,5000000,1,1070000,3000000,780000,1,3956137.2745,5,85555000,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0
57,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,1,91517000,15820000,120000,450000,0,5000000,1,6250000,3000000,780000,1,3069789.5792,5,90737000,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0
57,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,1,91036000,15340000,120000,450000,0,5000000,1,5770000,3000000,780000,1,3772382.2645,5,90256000,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0
57,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,1,86695000,11000000,120000,450000,0,5000000,1,1430000,3000000,780000,1,4680348.1964,5,85915000,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0
41,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,12420,2420,20,300,0,0,0,2000,0,9800,0,42155.561122,1,2620,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0
41,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,13110,3110,10,300,0,0,0,2000,0,9800,0,42155.561122,1,3310,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0
41,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,14820,3820,20,300,0,0,0,2000,0,9800,0,42155.561122,1,5020,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0
41,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,13470,2470,10,300,0,0,0,2000,0,9800,0,42155.561122,1,3670,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0
41,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,15620,4620,20,300,0,0,0,2000,0,9800,0,42155.561122,1,5820,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0
19,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,520,520,520,0,0,0,0,0,0,0,0,12970.941884,1,520,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1
19,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,140,140,140,0,0,0,0,0,0,0,0,12970.941884,1,140,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1
19,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,60,60,60,0,0,0,0,0,0,0,0,12970.941884,1,60,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1
19,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,50,50,50,0,0,0,0,0,0,0,0,12970.941884,1,50,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1
19,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,230,230,230,0,0,0,0,0,0,0,0,12970.941884,1,230,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1
51,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,300,300,100,0,0,0,0,0,0,1000,1,71340.180361,1,-700,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0
51,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,670,670,470,0,0,0,0,0,0,1000,1,58369.238477,1,-330,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0
51,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,320,320,120,0,0,0,0,0,0,1000,1,54045.591182,1,-680,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0
51,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,600,600,400,0,0,0,0,0,0,1000,1,54045.591182,1,-400,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0
51,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,430,430,230,0,0,0,0,0,0,1000,1,46479.208417,1,-570,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0
62,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,560700,3700,3500,200,0,0,0,0,0,128000,0,43236.472946,3,432700,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0
62,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,559700,3700,3500,200,0,0,0,0,0,129000,0,43236.472946,3,430700,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0
62,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,559700,3700,3500,200,0,0,0,0,0,129000,0,43236.472946,3,430700,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0
62,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,560700,3700,3500,200,0,0,0,0,0,129000,0,43236.472946,3,431700,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0
62,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,559700,3700,3500,200,0,0,0,0,0,129000,0,43236.472946,3,430700,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0
68,0,0,0,0,1,0,1,1,0,0,0,0,0,0,1,0,2720900,1445000,7000,198000,0,222000,1,0,680000,0,1,95120.240481,5,2720900,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1
68,0,0,0,0,1,0,1,1,0,0,0,0,0,0,1,0,2626900,1332000,7000,198000,0,222000,1,0,680000,0,1,95120.240481,5,2626900,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1
68,0,0,0,0,1,0,1,1,0,0,0,0,0,0,1,0,2593500,1332000,7000,198000,0,222000,1,0,680000,0,1,96201.152305,5,2593500,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1
68,0,0,0,0,1,0,1,1,0,0,0,0,0,0,1,0,2751900,1478000,7000,197000,0,222000,1,0,680000,0,1,96201.152305,5,2751900,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1
68,0,0,0,0,1,0,1,1,0,0,0,0,0,0,1,0,2625000,1348100,7000,197100,0,222000,1,0,680000,0,1,95120.240481,5,2625000,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1
23,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,7760,960,300,500,0,0,0,0,0,0,1,43236.472946,1,7760,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0
23,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,12070,970,300,500,0,0,0,0,0,0,1,43236.472946,1,12070,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0
23,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,8460,960,300,500,0,0,0,0,0,0,1,60531.062124,1,8460,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0
23,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,8570,970,300,500,0,0,0,0,0,0,1,44317.38477,1,8570,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0
23,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,10760,960,300,500,0,0,0,0,0,0,1,45398.296593,1,10760,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0
52,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,1,798000,36000,5000,0,0,0,0,30000,0,440500,1,324273.54709,3,357500,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0
52,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,1,797000,36000,5000,0,0,0,0,30000,0,441500,1,324273.54709,3,355500,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0
52,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,1,809000,36000,5000,0,0,0,0,30000,0,441500,1,324273.54709,3,367500,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0
52,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,1,8e+05,36000,5000,0,0,0,0,30000,0,441500,1,324273.54709,3,358500,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0
52,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,1,828000,36000,5000,0,0,0,0,30000,0,442500,1,324273.54709,3,385500,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0
42,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,129200,22500,500,0,0,0,0,22000,0,41800,1,70259.268537,2,87400,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0
42,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,115800,9100,500,0,0,0,0,8600,0,40300,1,59450.150301,2,75500,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0
42,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,153200,46500,500,0,0,0,0,46000,0,42100,1,70259.268537,2,111100,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0
42,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,135200,28500,500,0,0,0,0,28000,0,38800,1,56207.41483,2,96400,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0
42,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,140100,33500,500,0,0,0,0,33000,0,38100,1,69178.356713,2,102000,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0
42,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,5514500,1932500,1022500,0,0,0,0,150000,625000,638000,1,717725.4509,5,4876500,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0
42,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,6182500,2600500,1022500,0,0,0,0,488000,955000,549000,1,910127.75551,5,5633500,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0
42,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,5502500,1919500,1022500,0,0,0,0,113000,649000,500000,1,806360.22044,5,5002500,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0
42,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,5541000,1959000,1021000,0,0,0,0,118000,685000,657000,1,938231.46293,5,4884000,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0
42,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,5841000,2259000,1021000,0,0,0,0,139000,964000,574000,1,775013.77756,5,5267000,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0
50,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,1,705800,1000,1000,0,0,0,0,0,0,260000,0,54045.591182,3,445800,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0
50,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,1,705900,1000,1000,0,0,0,0,0,0,260000,0,54045.591182,3,445900,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0
50,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,1,705800,1000,1000,0,0,0,0,0,0,260000,0,54045.591182,3,445800,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0
50,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,1,705900,1000,1000,0,0,0,0,0,0,260000,0,54045.591182,3,445900,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0
50,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,1,705800,1000,1000,0,0,0,0,0,0,260000,0,54045.591182,3,445800,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0
49,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,1,24000,9000,2000,0,0,0,0,0,0,0,0,36751.002004,1,24000,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0
49,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,1,23000,8000,1000,0,0,0,0,0,0,0,0,43236.472946,1,23000,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0
49,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,1,23700,8800,1800,0,0,0,0,0,0,0,0,42155.561122,1,23700,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0
49,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,1,23400,8400,1400,0,0,0,0,0,0,0,0,54045.591182,1,23400,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0
49,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,1,24200,9200,2200,0,0,0,0,0,0,0,0,29184.619238,1,24200,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0
55,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,1,14100,800,800,0,0,0,0,0,0,0,0,54045.591182,1,14100,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0
55,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,1,16200,800,800,0,0,0,0,0,0,0,0,52964.679359,1,16200,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0
55,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,1,15100,800,800,0,0,0,0,0,0,0,0,54045.591182,1,15100,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0
55,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,1,8700,800,800,0,0,0,0,0,0,0,0,54045.591182,1,8700,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0
55,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,1,21600,800,800,0,0,0,0,0,0,0,0,54045.591182,1,21600,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0
67,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1,42184000,22731000,290000,0,0,0,0,3420000,3649000,0,1,6409807.1142,5,42184000,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0
67,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1,39706000,20413000,300000,0,0,0,0,4770000,1871000,0,1,5977442.3848,5,39706000,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0
67,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1,40400000,20989000,197000,0,0,0,0,2780000,1760000,0,1,5999060.6212,5,40400000,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0
67,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1,37500000,17874000,259000,0,0,0,0,2710000,4050000,0,1,6409807.1142,5,37500000,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0
67,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1,36154000,17187000,281000,0,0,0,0,3560000,1576000,0,1,6615180.3607,5,36154000,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0
60,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,688000,4000,2500,1500,0,0,0,0,0,73000,1,9728.2064128,3,615000,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0
60,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,688000,4000,2500,1500,0,0,0,0,0,48000,1,4539.8296593,3,640000,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0
60,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,688000,4000,2500,1500,0,0,0,0,0,68000,1,1621.3677355,3,620000,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0
60,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,688000,4000,2500,1500,0,0,0,0,0,98000,1,8647.2945892,3,590000,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0
60,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,688000,4000,2500,1500,0,0,0,0,0,118000,1,4972.1943888,3,570000,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0
52,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,396400,114400,3000,5400,0,1000,1,0,105000,237500,1,171864.97996,2,158900,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0
52,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,396400,114400,3000,5400,0,1000,1,0,105000,236500,1,172945.89178,2,159900,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0
52,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,395400,114400,3000,5400,0,1000,1,0,105000,237500,1,171864.97996,2,157900,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0
52,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,394400,114400,3000,5400,0,1000,1,0,105000,236500,1,171864.97996,2,157900,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0
52,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,395400,114400,3000,5400,0,1000,1,0,105000,237500,1,171864.97996,2,157900,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0
69,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,351920,288920,1710,0,0,0,0,0,265000,1490,0,16213.677355,3,350430,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1
69,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,107510,44510,2300,0,0,0,0,0,22000,1490,0,15132.765531,2,106020,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1
69,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,221290,158290,1070,0,0,0,0,0,135000,1490,0,16213.677355,3,219800,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1
69,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,116710,53710,2500,0,0,0,0,0,31000,1490,0,16213.677355,2,115220,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1
69,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,151310,88310,2100,0,0,0,0,0,63000,1490,0,15132.765531,2,149820,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1
73,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,1,59400,19400,5100,6300,0,0,0,0,0,38710,1,48641.032064,1,20690,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0
73,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,1,59800,19800,5800,6000,0,0,0,0,0,38710,1,46479.208417,1,21090,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0
73,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,1,62100,22100,6600,7500,0,0,0,0,0,40710,1,46479.208417,1,21390,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0
73,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,1,62100,22100,7500,6600,0,0,0,0,0,40700,1,45398.296593,1,21400,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0
73,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,1,58600,19600,5100,6500,0,0,0,0,0,40700,1,46479.208417,1,17900,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0
68,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,100,100,100,0,0,0,0,0,0,0,0,12970.941884,1,100,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1
68,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,100,100,100,0,0,0,0,0,0,0,0,12970.941884,1,100,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1
68,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,100,100,100,0,0,0,0,0,0,0,0,14051.853707,1,100,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1
68,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,100,100,100,0,0,0,0,0,0,0,0,12970.941884,1,100,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1
68,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,100,100,100,0,0,0,0,0,0,0,0,14051.853707,1,100,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1
36,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,206300,106300,0,0,0,0,0,0,0,105000,0,3891.2825651,2,101300,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1
36,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,320300,220300,0,0,0,0,0,0,0,105000,0,3891.2825651,3,215300,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1
36,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,259300,159300,0,0,0,0,0,0,0,105000,0,3891.2825651,2,154300,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1
36,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,250300,150300,0,0,0,0,0,0,0,105000,0,3891.2825651,2,145300,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1
36,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,182300,82300,0,0,0,0,0,0,0,105000,0,3891.2825651,2,77300,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1
